PersonID;CourseID;CourseStartDate;Percentuale completamento
3553;313;02/02/2015;0,08
3554;233;01/08/2021;0,54
3555;381;28/02/2016;0,02
3556;349;16/11/2021;0,69
3557;109;26/03/2023;0,08
3558;198;28/02/2022;0,06
3559;16;02/01/2024;0,79
3560;469;10/10/2017;0,57
3561;466;10/10/2020;0,85
3562;216;01/07/2014;0,86
3563;445;07/12/2020;0,99
3564;267;27/03/2018;0,56
3565;296;30/12/2016;0,49
3566;130;26/10/2008;0,17
3567;525;06/12/2007;1,00
3568;163;24/07/2022;0,92
3569;616;20/08/2018;0,85
3570;564;02/08/1991;0,27
3571;353;18/12/1991;0,94
3572;604;13/05/2019;0,14
3573;13;25/10/2018;0,58
3574;258;27/06/2022;0,62
3575;79;24/08/2017;0,90
3576;418;20/11/2014;0,48
3577;525;31/07/2008;0,45
3578;266;29/09/2023;0,51
3579;349;03/10/2012;0,25
3580;261;08/07/2019;0,82
3581;102;08/06/2016;0,79
3582;547;21/07/2006;0,25
3583;391;27/11/2000;0,60
3584;618;25/03/2001;0,50
3585;545;31/03/2024;0,09
3586;146;14/05/2012;0,61
3587;436;19/09/2018;0,15
3588;304;21/02/1994;0,19
3589;54;25/05/2021;0,14
3590;204;10/04/2024;0,69
3591;252;25/01/2014;0,09
3592;531;29/04/2020;0,47
3593;146;22/11/2009;0,32
3594;428;30/07/2018;0,86
3595;91;16/10/2010;0,28
3596;332;21/04/2007;0,74
3597;383;17/08/2007;0,33
3598;305;26/06/2021;0,41
3599;589;31/10/1984;0,98
3600;498;30/11/2023;0,92
3601;312;26/01/2018;0,61
3602;343;08/04/2015;0,68
3603;294;03/08/2006;0,99
3604;272;10/07/2023;0,53
3605;346;12/04/2009;0,22
3606;551;25/05/2001;0,02
3607;40;12/12/2016;0,99
3608;461;23/05/2020;0,10
3609;456;27/09/2019;0,74
3610;475;16/12/2009;0,39
3611;293;01/04/2006;0,55
3612;237;17/05/2019;0,85
3613;174;31/01/2014;0,86
3614;176;06/08/2020;0,07
3615;194;23/04/2002;0,79
3616;502;28/09/2001;0,10
3617;219;09/03/2004;0,90
3618;173;16/10/2015;0,21
3619;113;01/11/2007;0,15
3620;477;11/03/2023;0,69
3621;491;13/07/2015;0,44
3622;421;29/12/2020;0,82
3623;532;22/12/2021;0,05
3624;619;01/08/2002;0,03
3625;208;19/03/2009;0,04
3626;623;04/04/2024;0,55
3627;183;24/03/2021;0,95
3628;82;02/12/2019;0,98
3629;329;24/12/2022;0,33
3630;119;29/08/2013;0,50
3631;14;01/03/2014;0,34
3632;325;19/08/2022;0,78
3633;446;27/03/2018;0,17
3634;583;03/12/2015;0,41
3635;356;11/04/2020;0,02
3636;429;11/10/2014;0,61
3637;87;01/03/2004;0,41
3638;190;05/09/2021;0,59
3639;358;11/06/2020;0,26
3640;156;30/12/2014;0,43
3641;70;13/04/2009;0,23
3642;248;14/02/2021;0,10
3643;439;30/05/2021;0,81
3644;366;18/04/2013;0,15
3645;284;16/06/2023;0,09
3646;604;03/09/1996;0,03
3647;339;24/07/2014;0,61
3648;495;15/09/1996;0,09
3649;422;21/07/2009;0,17
3650;504;25/07/2013;0,35
3651;86;18/08/2016;0,02
3652;45;10/11/2003;0,89
3653;465;21/07/2019;0,43
3654;263;05/07/2020;0,85
3655;243;27/10/2015;0,78
3656;199;18/05/2014;0,21
3657;83;23/11/2017;0,78
3658;379;19/12/2020;0,12
3659;523;30/09/2021;0,32
3660;106;30/05/2023;0,17
3661;342;08/10/2023;0,22
3662;165;29/11/2022;0,45
3663;427;10/04/2010;0,46
3664;204;31/01/2023;0,13
3665;10;24/01/2022;0,22
3666;411;20/09/2024;0,99
3667;466;22/10/2015;0,73
3668;178;26/02/1999;0,08
3669;90;29/05/2018;0,92
3670;590;05/02/2011;0,14
3671;440;23/07/2020;0,04
3672;258;25/08/2006;0,40
3673;378;18/06/2021;0,10
3674;82;24/02/1994;0,67
3675;204;18/07/2003;0,29
3676;371;07/09/2013;0,15
3677;411;02/11/1987;0,27
3678;133;02/06/2012;0,69
3679;212;10/03/2024;0,78
3680;119;16/03/2012;0,88
3681;617;04/01/2018;1,00
3682;143;01/12/2013;0,79
3683;75;21/11/2018;0,05
3684;172;05/06/2023;0,58
3685;475;15/09/2010;0,55
3686;369;24/01/2010;0,97
3687;84;11/12/2017;0,17
3688;337;29/09/2022;0,68
3689;576;06/04/2024;0,14
3690;172;12/02/2020;0,83
3691;463;12/03/2021;0,06
3692;9;20/10/2003;0,53
3693;310;26/07/2013;0,21
3694;32;13/11/2022;1,00
3695;578;11/01/1998;0,38
3696;325;15/08/2023;0,71
3697;486;08/05/2007;0,30
3698;393;02/03/1995;0,53
3699;471;02/01/2015;0,30
3700;371;04/03/1991;0,64
3701;575;08/04/1997;0,92
3702;92;11/05/2022;0,36
3703;246;02/01/2018;0,46
3704;501;04/02/2014;0,85
3705;298;29/08/2017;0,33
3706;420;07/01/2024;1,00
3707;250;14/12/2021;0,96
3708;331;25/02/2023;0,46
3709;608;21/04/2023;0,56
3710;384;05/04/2024;0,93
3711;330;16/08/2002;0,90
3712;517;21/11/2020;0,73
3713;238;22/02/2010;0,99
3714;35;15/12/2022;0,36
3715;92;25/07/2024;0,53
3716;334;02/11/2006;0,11
3717;38;29/04/2012;0,63
3718;384;12/09/2016;0,29
3719;149;30/05/2019;0,54
3720;67;14/01/2011;0,20
3721;469;07/01/2018;0,81
3722;556;24/11/2017;0,75
3723;529;31/10/2020;0,04
3724;421;09/05/2023;0,13
3725;301;16/02/2000;0,18
3726;372;18/03/2007;0,21
3727;576;28/09/2023;0,90
3728;617;15/07/2018;0,32
3729;592;17/06/2014;0,63
3730;226;09/05/2019;0,38
3731;328;19/02/2020;0,31
3732;275;18/01/2013;0,17
3733;104;06/06/2023;0,42
3734;31;26/04/2021;0,62
3735;491;13/08/2005;0,58
3736;450;11/03/2020;0,47
3737;442;29/10/2021;0,67
3738;190;29/01/2023;0,49
3739;479;13/07/2022;0,74
3740;412;28/05/2012;0,90
3741;230;20/11/2009;0,69
3742;230;05/05/2019;0,65
3743;414;18/05/2023;0,07
3744;32;14/12/2021;0,65
3745;478;24/08/2016;0,47
3746;151;17/02/2022;0,06
3747;357;31/12/2020;0,62
3748;410;02/06/2009;0,32
3749;235;05/03/2011;0,06
3750;155;13/10/2024;0,66
3751;342;17/05/2023;0,56
3752;364;26/06/1995;0,45
3753;125;06/12/2022;0,61
3754;15;07/06/2007;0,24
3755;209;05/07/2005;0,61
3756;208;06/06/2013;0,64
3757;447;22/11/2013;0,78
3758;522;18/11/2021;0,63
3759;561;19/08/2014;1,00
3760;334;04/09/2021;0,24
3761;157;28/12/2010;0,87
3762;101;10/07/2021;0,85
3763;532;01/01/2020;0,39
3764;567;10/07/2006;0,26
3765;199;15/11/2016;0,69
3766;450;08/05/2007;0,66
3767;540;06/06/2019;0,80
3768;74;25/01/2006;0,24
3769;108;22/05/2022;0,33
3770;232;17/05/2005;0,20
3771;268;20/11/2021;0,60
3772;488;15/01/2020;0,31
3773;10;22/07/2022;0,75
3774;604;08/02/2024;0,63
3775;465;05/09/2009;0,19
3776;214;10/02/2019;0,73
3777;147;12/08/2023;0,01
3778;179;11/12/2019;0,64
3779;33;06/02/2018;0,02
3780;118;17/12/2020;0,31
3781;179;20/11/2010;0,97
3782;128;31/05/2021;0,32
3783;394;25/01/2022;0,40
3784;170;10/12/2023;0,33
3785;614;18/06/2017;0,33
3786;360;26/09/1996;0,27
3787;211;15/10/2016;0,48
3788;614;14/09/2023;0,11
3789;431;29/05/2008;0,68
3790;393;11/02/2021;0,06
3791;415;10/09/2019;0,85
3792;84;06/10/2023;0,18
3793;342;26/06/2024;0,20
3794;440;03/06/2021;0,50
3795;625;27/10/2023;0,32
3796;250;03/12/2021;0,11
3797;356;28/11/2020;0,52
3798;117;21/04/2009;0,14
3799;140;12/11/2022;0,94
3800;74;01/01/2017;0,89
3801;581;30/01/2012;0,47
3802;396;23/08/2014;0,52
3803;273;02/06/2012;0,84
3804;563;05/01/2016;0,36
3805;605;25/11/2006;0,65
3806;570;07/10/2021;0,62
3807;73;20/04/2019;0,79
3808;353;06/09/2016;0,14
3809;390;07/08/2024;0,04
3810;525;01/02/2015;0,41
3811;603;24/10/2023;0,88
3812;250;25/05/2020;0,26
3813;408;06/12/2014;0,71
3814;401;18/10/2023;0,88
3815;183;23/05/2018;0,27
3816;251;05/11/2007;0,42
3817;137;22/06/2007;0,50
3818;515;10/09/2010;0,43
3819;271;31/08/2013;0,36
3820;374;21/06/2008;0,80
3821;217;01/04/2003;0,88
3822;80;13/05/2018;0,98
3823;565;18/01/2012;0,58
3824;557;28/05/2014;0,06
3825;274;19/08/2023;0,52
3826;567;22/09/1992;0,33
3827;585;01/02/2011;0,49
3828;519;05/10/2021;0,29
3829;329;30/09/2012;0,55
3830;383;10/04/2013;0,99
3831;16;20/09/2012;0,50
3832;382;15/06/2021;0,59
3833;470;16/06/1995;0,03
3834;355;09/03/2017;0,17
3835;20;05/11/2016;0,35
3836;379;10/04/2021;0,08
3837;379;15/08/2021;0,75
3838;224;04/06/2022;0,16
3839;31;04/03/2007;0,34
3840;230;01/01/2009;0,35
3841;292;04/05/2021;0,81
3842;441;14/11/2017;0,36
3843;453;28/02/2022;0,74
3844;412;16/11/2007;0,98
3845;404;09/07/2022;0,77
3846;376;10/06/2022;0,08
3847;211;05/07/2023;0,81
3848;624;21/06/2020;0,73
3849;157;14/02/2024;0,21
3850;302;05/05/2022;0,58
3851;587;05/09/2011;0,02
3852;155;06/12/2024;0,52
3853;460;23/02/2019;0,89
3854;520;01/05/2007;0,58
3855;196;18/02/2019;0,54
3856;264;30/07/2019;0,77
3857;86;30/12/2021;0,08
3858;360;06/06/2017;0,93
3859;100;05/01/2024;0,52
3860;206;22/05/2020;0,42
3861;162;29/10/2019;0,90
3862;326;01/01/2014;0,34
3863;436;11/06/2023;0,77
3864;156;30/07/2014;0,74
3865;216;18/10/2009;0,61
3866;610;01/01/2015;0,08
3867;420;24/02/2013;1,00
3868;573;20/03/2016;0,98
3869;50;09/10/2022;0,59
3870;550;31/12/2023;0,35
3871;108;08/11/2022;0,80
3872;521;10/03/2007;0,58
3873;62;02/07/2013;0,42
3874;392;11/02/2019;0,70
3875;115;25/11/2021;0,51
3876;361;14/06/2020;0,98
3877;568;07/11/2017;0,28
3878;33;30/07/2012;0,91
3879;499;28/06/2023;0,07
3880;166;30/05/2019;0,62
3881;386;08/09/2011;0,85
3882;111;04/08/2016;0,16
3883;368;04/11/2013;0,61
3884;35;18/02/2005;0,50
3885;217;19/03/2018;0,03
3886;409;03/12/2022;0,22
3887;271;11/03/2018;0,20
3888;146;12/02/2014;0,87
3889;137;28/02/2018;0,70
3890;482;07/03/2012;0,19
3891;293;05/07/2012;0,96
3892;53;17/04/2022;0,01
3893;442;10/08/2016;0,05
3894;108;15/01/2009;0,53
3895;460;17/04/2010;0,02
3896;572;02/10/2013;0,57
3897;567;02/06/2017;0,65
3898;338;10/12/2021;0,95
3899;80;03/12/2015;0,90
3900;442;01/12/2022;0,16
3901;527;24/05/2022;0,41
3902;118;01/11/2011;0,07
3903;497;25/02/2023;0,37
3904;407;23/09/1996;0,95
3905;23;04/12/2000;0,79
3906;273;19/11/2022;0,55
3907;461;30/08/2006;0,00
3908;422;10/05/2024;0,61
3909;72;14/03/2022;0,21
3910;145;16/01/2012;0,07
3911;75;23/02/2020;0,66
3912;465;13/09/2004;0,12
3913;77;17/10/2005;0,59
3914;563;29/07/2023;0,41
3915;119;05/04/2023;0,44
3916;59;29/05/1999;0,29
3917;127;16/02/2006;0,46
3918;9;06/02/2014;0,26
3919;135;18/02/2010;0,76
3920;106;18/03/2021;0,73
3921;558;06/08/2009;0,25
3922;524;19/04/2017;0,26
3923;315;04/09/2021;0,99
3924;96;08/02/2021;0,67
3925;207;07/03/1999;0,70
3926;477;06/11/2019;0,81
3927;578;09/05/2023;0,54
3928;425;01/09/2015;0,44
3929;611;21/02/2020;0,65
3930;446;29/07/2020;0,12
3931;436;19/03/2023;0,33
3932;365;14/01/2021;0,37
3933;295;27/02/2018;0,65
3934;141;09/07/2024;0,40
3935;192;05/10/2016;0,18
3936;184;27/03/2008;0,79
3937;34;15/02/2024;0,18
3938;228;09/08/2004;0,18
3939;65;23/07/2000;0,56
3940;515;03/08/2023;0,99
3941;309;29/09/2007;0,61
3942;511;17/02/2019;0,77
3943;251;10/01/2017;0,37
3944;550;13/10/2020;0,14
3945;396;10/10/2022;0,06
3946;58;14/02/2024;0,77
3947;589;09/07/2018;0,93
3948;35;02/04/2006;1,00
3949;155;18/07/2022;0,34
3950;76;14/06/2001;0,99
3951;216;29/01/2019;0,76
3952;59;24/08/2014;0,96
3953;82;09/08/1999;0,21
3954;432;25/04/2023;0,90
3955;431;22/07/2006;0,40
3956;282;14/04/2024;0,09
3957;526;08/06/2023;0,28
3958;3;20/06/2000;0,99
3959;444;04/12/2009;0,33
3960;625;20/09/2021;0,99
3961;562;27/05/2018;0,96
3962;198;01/05/2022;0,19
3963;536;26/06/2002;0,68
3964;622;01/06/2003;0,77
3965;289;19/07/2019;0,85
3966;417;25/12/2021;0,32
3967;171;14/12/2020;0,35
3968;9;31/07/2019;0,17
3969;549;29/06/1994;0,56
3970;67;21/08/1995;0,40
3971;99;21/07/2010;0,15
3972;197;13/02/2018;0,80
3973;543;01/11/2003;0,21
3974;104;05/11/1996;0,27
3975;118;06/10/2010;0,54
3976;222;14/03/2020;0,13
3977;283;14/04/2020;0,97
3978;150;20/08/2021;0,66
3979;326;05/04/2022;0,74
3980;24;19/03/2021;0,28
3981;47;04/12/2009;0,48
3982;365;14/07/2014;0,17
3983;66;31/10/2010;0,63
3984;412;16/09/2018;0,74
3985;25;19/01/2022;0,96
3986;63;30/01/2005;0,74
3987;179;14/12/2022;0,00
3988;508;22/02/2023;0,57
3989;407;02/03/2018;0,69
3990;477;10/10/2023;0,55
3991;424;30/05/2014;0,06
3992;580;09/06/2021;0,07
3993;191;28/08/2012;0,26
3994;581;30/01/2021;0,41
3995;362;04/08/2019;0,82
3996;243;29/11/1991;0,15
3997;622;22/02/2005;0,30
3998;358;25/09/2005;0,27
3999;361;11/07/2018;0,34
4000;541;30/10/2016;0,40
4001;569;27/01/2006;0,51
4002;272;13/09/2014;0,15
4003;76;04/11/2010;0,34
4004;95;28/01/2023;0,22
4005;454;12/10/2018;0,95
4006;5;18/04/2022;0,12
4007;397;18/09/2021;0,21
4008;258;13/03/2023;0,18
4009;246;13/04/2007;0,85
4010;412;22/03/2019;0,07
4011;511;16/09/2023;0,25
4012;161;06/07/1991;0,48
4013;151;26/04/2012;0,68
4014;540;19/09/2020;0,82
4015;356;30/03/2016;0,93
4016;518;24/11/2022;0,87
4017;512;27/01/2019;0,48
4018;292;10/01/2023;0,11
4019;22;31/05/2005;0,67
4020;624;03/10/2011;0,77
4021;192;07/06/1997;0,70
4022;547;20/02/2024;0,30
4023;120;07/09/2022;0,03
4024;464;20/09/2016;0,95
4025;420;08/05/1998;0,45
4026;30;11/10/2019;0,08
4027;254;06/11/2014;0,60
4028;153;11/12/2022;0,63
4029;334;25/11/2014;0,86
4030;300;24/09/2019;0,23
4031;449;10/05/2024;0,20
4032;270;12/10/2024;0,06
4033;38;07/02/2015;0,01
4034;68;11/06/2024;0,06
4035;271;23/08/2018;0,30
4036;468;13/01/2013;0,32
4037;105;20/06/2019;0,94
4038;580;29/04/2018;0,82
4039;234;09/01/2023;0,58
4040;78;08/02/2010;0,82
4041;132;03/07/2004;0,33
4042;65;18/11/1986;0,64
4043;213;17/11/2021;0,75
4044;187;13/07/2021;0,57
4045;138;02/07/2020;0,66
4046;440;20/07/2014;0,79
4047;2;21/09/2021;0,63
4048;227;24/08/2019;0,67
4049;624;10/09/2020;0,20
4050;46;21/12/2021;0,81
4051;76;18/08/2021;0,24
4052;408;02/11/2021;0,82
4053;335;30/09/2019;0,74
4054;335;06/06/2020;0,90
4055;45;10/08/2001;0,84
4056;158;21/09/2013;0,03
4057;519;28/06/2020;0,45
4058;592;01/05/2019;0,92
4059;517;08/08/2021;0,46
4060;199;28/08/2022;0,20
4061;2;02/03/1992;0,08
4062;536;28/12/2001;0,06
4063;261;26/02/2013;0,30
4064;7;21/08/2004;0,45
4065;247;05/08/2021;0,48
4066;10;07/03/2024;0,80
4067;275;26/01/2024;0,38
4068;329;15/03/2022;0,56
4069;215;18/04/2015;0,20
4070;1;23/03/2020;0,39
4071;468;14/04/2018;0,30
4072;537;18/05/2018;0,55
4073;107;29/12/2016;0,41
4074;293;02/11/1995;0,55
4075;131;14/02/2001;0,58
4076;104;19/11/1996;0,72
4077;292;22/12/2003;0,69
4078;228;18/03/2024;0,02
4079;22;15/10/2019;0,68
4080;116;25/02/2023;0,26
4081;432;16/12/2011;0,92
4082;191;22/03/2020;0,52
4083;569;04/12/2019;0,17
4084;320;21/12/2003;0,47
4085;317;04/03/2012;0,28
4086;325;27/02/2015;0,24
4087;536;16/11/1990;0,53
4088;62;08/01/2018;0,28
4089;567;24/12/2023;0,65
4090;315;06/01/2003;0,62
4091;442;26/11/2012;0,17
4092;73;07/05/2017;0,99
4093;456;27/12/2021;0,87
4094;298;11/06/2017;0,19
4095;471;12/07/2021;0,34
4096;565;26/06/2021;0,09
4097;509;15/05/1992;0,36
4098;89;25/12/2023;0,48
4099;103;27/12/2015;0,03
4100;103;09/04/2022;0,68
4101;194;23/02/2024;0,47
4102;255;13/11/2006;0,59
4103;441;16/12/1988;0,41
4104;537;10/04/2020;0,26
4105;34;15/01/2011;0,04
4106;345;05/08/2012;0,91
4107;580;29/01/2022;0,32
4108;160;25/09/2024;0,48
4109;214;10/04/2010;0,74
4110;495;06/10/2015;0,97
4111;75;29/06/2021;0,83
4112;204;23/05/1994;0,29
4113;202;21/02/2016;0,56
4114;267;13/12/1992;0,86
4115;17;13/04/2023;0,07
4116;227;18/04/2020;0,32
4117;467;26/08/2016;0,67
4118;241;26/02/2024;0,90
4119;163;19/10/2023;0,23
4120;465;02/12/2014;0,66
4121;121;30/09/2013;0,11
4122;226;16/10/2019;0,75
4123;458;25/08/2021;0,63
4124;280;01/05/2022;0,65
4125;93;05/08/2018;0,91
4126;380;14/01/2021;0,75
4127;49;16/05/2011;0,58
4128;549;30/06/2022;1,00
4129;7;01/10/2023;0,52
4130;314;11/11/2016;0,56
4131;457;10/10/2015;0,81
4132;593;12/04/2014;0,36
